date,service,cost,account_id,region
2023-08-02,EC2,116.68,A5042,us-west-2
2023-08-02,RDS,154.0,A1376,us-west-2
2023-08-02,CloudWatch,188.95,A7414,eu-central-1
2023-08-02,EC2,64.63,A7990,eu-central-1
2023-08-02,EC2,135.36,A6549,us-east-1
2023-08-02,EC2,190.5,A7139,eu-central-1
2023-08-02,S3,116.87,A6523,us-west-2
2023-08-02,CloudWatch,53.81,A9394,us-east-1
2023-08-02,S3,118.03,A2318,us-west-2
2023-08-02,S3,104.82,A5121,eu-central-1
2023-08-02,EC2,134.96,A9720,eu-central-1
2023-08-03,S3,32.6,A6093,eu-central-1
2023-08-03,S3,166.57,A1900,us-west-2
2023-08-03,S3,58.33,A9050,eu-central-1
2023-08-03,Lambda,77.26,A7417,us-west-2
2023-08-03,RDS,99.16,A2388,us-west-2
2023-08-03,S3,14.8,A2475,us-east-1
2023-08-03,S3,82.19,A1505,us-west-2
2023-08-03,S3,185.91,A5385,eu-central-1
2023-08-03,RDS,36.09,A4166,us-east-1
2023-08-03,CloudWatch,169.94,A3505,eu-central-1
2023-08-03,S3,188.63,A8375,us-west-2
2023-08-03,EC2,154.85,A1875,us-east-1
2023-08-03,EC2,98.81,A8172,us-east-1
2023-08-03,CloudWatch,108.4,A1160,us-west-2
2023-08-03,RDS,39.15,A4628,us-east-1
2023-08-04,EC2,63.96,A1156,us-east-1
2023-08-04,EC2,40.55,A2181,us-east-1
2023-08-04,S3,196.49,A2779,eu-central-1
2023-08-04,EC2,107.51,A2581,eu-central-1
2023-08-04,EC2,194.51,A9310,us-west-2
2023-08-04,EC2,176.44,A1538,us-east-1
2023-08-04,Lambda,18.29,A5191,us-east-1
2023-08-05,CloudWatch,123.21,A5412,eu-central-1
2023-08-05,S3,5.93,A6478,eu-central-1
2023-08-05,CloudWatch,129.98,A5441,eu-central-1
2023-08-05,CloudWatch,186.55,A3719,us-west-2
2023-08-05,RDS,54.88,A6419,us-west-2
2023-08-05,RDS,12.18,A7434,us-west-2
2023-08-05,S3,13.73,A2943,us-west-2
2023-08-05,S3,38.11,A7441,us-east-1
2023-08-05,S3,14.55,A2411,eu-central-1
2023-08-05,RDS,24.72,A1407,us-east-1
2023-08-05,RDS,194.49,A5980,us-east-1
2023-08-06,S3,114.18,A2031,us-east-1
2023-08-06,EC2,168.8,A2141,eu-central-1
2023-08-06,RDS,45.16,A8581,us-east-1
2023-08-06,EC2,121.53,A8669,us-west-2
2023-08-06,EC2,99.31,A7686,us-west-2
2023-08-06,Lambda,68.58,A7906,us-west-2
2023-08-06,RDS,10.02,A7511,us-east-1
2023-08-06,EC2,151.11,A4119,eu-central-1
2023-08-06,RDS,80.33,A2528,eu-central-1
2023-08-06,EC2,67.16,A3478,us-east-1
2023-08-07,RDS,125.43,A7278,us-east-1
2023-08-07,EC2,167.08,A7693,us-east-1
2023-08-07,CloudWatch,81.02,A8904,us-west-2
2023-08-07,CloudWatch,49.99,A4981,us-west-2
2023-08-07,CloudWatch,180.44,A3178,us-east-1
2023-08-07,RDS,139.25,A4488,us-west-2
2023-08-07,Lambda,124.46,A6720,eu-central-1
2023-08-07,RDS,64.31,A2137,us-east-1
2023-08-07,RDS,140.41,A3364,eu-central-1
2023-08-07,RDS,64.8,A3878,us-west-2
2023-08-07,CloudWatch,129.24,A4028,eu-central-1
2023-08-07,CloudWatch,15.22,A4958,us-east-1
2023-08-07,CloudWatch,16.6,A9877,us-east-1
2023-08-08,RDS,136.33,A8402,eu-central-1
2023-08-08,Lambda,187.25,A9298,us-west-2
2023-08-08,RDS,107.12,A8984,us-east-1
2023-08-08,Lambda,70.88,A9861,us-east-1
2023-08-08,RDS,170.28,A5942,us-west-2
2023-08-08,RDS,188.26,A2209,eu-central-1
2023-08-08,S3,164.36,A5546,us-east-1
2023-08-08,CloudWatch,33.91,A7184,eu-central-1
2023-08-08,S3,140.7,A5633,us-east-1
2023-08-08,EC2,78.18,A4952,eu-central-1
2023-08-08,EC2,74.67,A7214,us-east-1
2023-08-08,EC2,182.83,A3271,us-west-2
2023-08-09,CloudWatch,49.68,A2754,us-east-1
2023-08-09,CloudWatch,117.15,A1191,us-west-2
2023-08-09,RDS,12.69,A9914,us-west-2
2023-08-09,Lambda,127.13,A8460,us-west-2
2023-08-09,EC2,83.6,A1202,us-east-1
2023-08-09,CloudWatch,178.56,A9754,eu-central-1
2023-08-09,RDS,154.17,A2484,us-west-2
2023-08-09,RDS,93.17,A8788,us-west-2
2023-08-10,S3,144.38,A4202,us-west-2
2023-08-10,S3,162.63,A4896,us-west-2
2023-08-10,RDS,187.05,A2652,us-west-2
2023-08-10,CloudWatch,138.2,A9587,eu-central-1
2023-08-10,S3,195.76,A4901,us-west-2
2023-08-10,RDS,82.03,A4825,us-east-1
2023-08-10,EC2,137.41,A5876,us-east-1
2023-08-10,EC2,66.28,A8873,eu-central-1
2023-08-10,CloudWatch,23.65,A3989,us-east-1
2023-08-10,S3,19.17,A7917,us-east-1
2023-08-10,S3,112.8,A5223,eu-central-1
2023-08-10,Lambda,81.06,A7748,us-west-2
2023-08-10,Lambda,177.07,A2028,us-east-1
2023-08-10,EC2,89.63,A7708,eu-central-1
2023-08-10,CloudWatch,190.92,A1711,eu-central-1
2023-08-11,CloudWatch,31.19,A5239,us-east-1
2023-08-11,RDS,69.66,A9837,eu-central-1
2023-08-11,EC2,126.49,A5335,us-west-2
2023-08-11,Lambda,186.64,A1768,us-east-1
2023-08-11,CloudWatch,98.61,A4876,us-west-2
2023-08-11,CloudWatch,197.75,A9402,us-east-1
2023-08-12,EC2,113.61,A5107,eu-central-1
2023-08-12,CloudWatch,82.89,A6937,us-east-1
2023-08-12,RDS,155.37,A6981,eu-central-1
2023-08-12,CloudWatch,31.27,A4140,eu-central-1
2023-08-12,RDS,163.58,A9211,eu-central-1
2023-08-12,S3,80.48,A4085,eu-central-1
2023-08-12,S3,9.12,A1675,eu-central-1
2023-08-12,CloudWatch,127.85,A4172,eu-central-1
2023-08-12,EC2,58.88,A2789,eu-central-1
2023-08-12,RDS,43.05,A2274,eu-central-1
2023-08-13,EC2,21.51,A9530,us-west-2
2023-08-13,RDS,130.93,A3886,us-east-1
2023-08-13,CloudWatch,185.16,A3544,us-west-2
2023-08-13,EC2,68.77,A3198,us-east-1
2023-08-13,RDS,9.17,A1001,eu-central-1
2023-08-13,EC2,70.34,A8788,eu-central-1
2023-08-13,S3,91.9,A4245,eu-central-1
2023-08-13,EC2,90.56,A8033,us-west-2
2023-08-14,CloudWatch,163.38,A7335,us-east-1
2023-08-14,EC2,6.91,A4698,eu-central-1
2023-08-14,Lambda,50.98,A9449,eu-central-1
2023-08-14,RDS,132.6,A8209,eu-central-1
2023-08-14,EC2,135.46,A2395,us-east-1
2023-08-15,S3,134.48,A3894,us-west-2
2023-08-15,RDS,119.33,A3159,eu-central-1
2023-08-15,S3,66.08,A1642,us-west-2
2023-08-15,EC2,142.86,A7684,eu-central-1
2023-08-15,EC2,83.28,A2736,us-west-2
2023-08-15,S3,19.4,A1400,eu-central-1
2023-08-15,RDS,22.12,A1959,us-west-2
2023-08-15,CloudWatch,134.2,A2140,us-west-2
2023-08-15,CloudWatch,92.96,A4506,us-east-1
2023-08-15,RDS,164.12,A5714,eu-central-1
2023-08-15,CloudWatch,78.97,A7688,eu-central-1
2023-08-15,Lambda,150.06,A3457,us-west-2
2023-08-15,EC2,164.03,A4054,us-west-2
2023-08-16,EC2,161.91,A5581,us-west-2
2023-08-16,CloudWatch,155.84,A8840,eu-central-1
2023-08-16,EC2,95.02,A8074,us-west-2
2023-08-16,EC2,114.5,A9466,us-west-2
2023-08-16,EC2,167.68,A2533,eu-central-1
2023-08-16,Lambda,17.91,A4585,us-west-2
2023-08-16,CloudWatch,74.93,A3594,us-east-1
2023-08-16,EC2,5.47,A8263,eu-central-1
2023-08-16,RDS,22.09,A1416,us-east-1
2023-08-16,CloudWatch,84.77,A1437,us-east-1
2023-08-16,Lambda,66.24,A7049,eu-central-1
2023-08-17,RDS,76.95,A6055,us-west-2
2023-08-17,S3,160.58,A3667,us-east-1
2023-08-17,S3,42.33,A6622,us-west-2
2023-08-17,CloudWatch,24.68,A9400,us-east-1
2023-08-17,CloudWatch,24.77,A6872,us-west-2
2023-08-17,EC2,134.85,A1378,us-east-1
2023-08-17,CloudWatch,64.97,A2665,us-west-2
2023-08-17,Lambda,55.36,A9866,us-east-1
2023-08-17,EC2,72.55,A9566,eu-central-1
2023-08-17,S3,131.3,A7426,us-east-1
2023-08-17,EC2,10.61,A5366,us-east-1
2023-08-17,Lambda,187.48,A1108,us-west-2
2023-08-17,S3,17.73,A1476,us-west-2
2023-08-18,CloudWatch,13.59,A8592,eu-central-1
2023-08-18,S3,198.51,A3098,us-east-1
2023-08-18,S3,151.92,A3370,us-west-2
2023-08-18,Lambda,15.87,A9550,us-west-2
2023-08-18,S3,35.02,A3355,us-west-2
2023-08-18,EC2,196.6,A5524,eu-central-1
2023-08-18,Lambda,167.49,A5434,us-east-1
2023-08-18,EC2,81.87,A4191,us-east-1
2023-08-18,CloudWatch,15.52,A8555,us-east-1
2023-08-18,RDS,15.34,A9004,us-east-1
2023-08-18,EC2,97.42,A2092,us-west-2
2023-08-19,RDS,138.08,A5105,us-east-1
2023-08-19,EC2,71.83,A5557,us-west-2
2023-08-19,RDS,189.69,A6104,eu-central-1
2023-08-19,Lambda,83.44,A9676,us-west-2
2023-08-19,RDS,89.58,A9358,us-west-2
2023-08-19,CloudWatch,49.32,A7666,us-east-1
2023-08-20,RDS,140.68,A7296,eu-central-1
2023-08-20,CloudWatch,23.08,A2077,eu-central-1
2023-08-20,CloudWatch,132.92,A2971,eu-central-1
2023-08-20,EC2,96.36,A9012,eu-central-1
2023-08-20,EC2,18.37,A1607,eu-central-1
2023-08-20,EC2,139.51,A6459,us-west-2
2023-08-20,S3,129.19,A7776,eu-central-1
2023-08-20,EC2,115.21,A7636,us-east-1
2023-08-20,RDS,153.1,A1359,us-east-1
2023-08-20,CloudWatch,111.39,A9771,us-east-1
2023-08-20,EC2,107.79,A4860,eu-central-1
2023-08-20,CloudWatch,92.32,A5821,us-west-2
2023-08-20,S3,89.32,A9914,us-east-1
2023-08-20,EC2,186.15,A6894,eu-central-1
2023-08-20,EC2,180.55,A4356,us-west-2
2023-08-21,Lambda,35.79,A1226,eu-central-1
2023-08-21,RDS,154.13,A4515,us-west-2
2023-08-21,EC2,179.12,A9044,eu-central-1
2023-08-21,Lambda,33.37,A7041,eu-central-1
2023-08-21,Lambda,114.97,A5941,eu-central-1
2023-08-21,Lambda,154.56,A1254,us-west-2
2023-08-21,RDS,93.5,A2539,eu-central-1
2023-08-21,S3,27.71,A9353,eu-central-1
2023-08-21,CloudWatch,37.38,A4654,eu-central-1
2023-08-21,S3,84.36,A6717,us-west-2
2023-08-22,EC2,102.86,A4389,eu-central-1
2023-08-22,EC2,37.19,A2353,us-east-1
2023-08-22,EC2,23.51,A3132,us-east-1
2023-08-22,CloudWatch,112.25,A1688,eu-central-1
2023-08-22,Lambda,38.77,A8475,us-west-2
2023-08-22,RDS,76.64,A4932,eu-central-1
2023-08-22,S3,39.34,A8318,eu-central-1
2023-08-22,S3,15.47,A1690,us-west-2
2023-08-22,RDS,73.82,A5091,us-west-2
2023-08-22,S3,183.98,A9993,eu-central-1
2023-08-23,EC2,31.97,A3448,us-west-2
2023-08-23,EC2,19.7,A3586,us-west-2
2023-08-23,S3,133.79,A1890,us-west-2
2023-08-23,CloudWatch,49.59,A7295,us-west-2
2023-08-23,RDS,49.73,A2046,us-east-1
2023-08-23,EC2,149.51,A4314,us-west-2
2023-08-24,CloudWatch,171.74,A5487,us-west-2
2023-08-24,S3,36.43,A2221,eu-central-1
2023-08-24,CloudWatch,167.24,A1150,us-west-2
2023-08-24,CloudWatch,150.43,A3368,us-east-1
2023-08-24,Lambda,105.53,A6575,us-east-1
2023-08-24,S3,142.03,A5087,us-east-1
2023-08-24,RDS,100.03,A7494,us-west-2
2023-08-24,EC2,173.07,A8607,us-west-2
2023-08-24,RDS,33.86,A5925,eu-central-1
2023-08-24,CloudWatch,56.22,A3780,us-west-2
2023-08-24,Lambda,80.43,A8875,eu-central-1
2023-08-24,CloudWatch,28.6,A3256,us-west-2
2023-08-25,Lambda,176.48,A5614,us-east-1
2023-08-25,RDS,169.45,A4958,us-east-1
2023-08-25,RDS,172.92,A3558,us-west-2
2023-08-25,Lambda,69.69,A4410,eu-central-1
2023-08-25,S3,74.18,A2098,eu-central-1
2023-08-25,S3,182.49,A1930,us-east-1
2023-08-25,Lambda,92.02,A9727,eu-central-1
2023-08-25,RDS,165.81,A7283,eu-central-1
2023-08-25,Lambda,51.2,A9244,us-west-2
2023-08-25,S3,177.34,A5781,us-west-2
2023-08-26,EC2,171.44,A4902,us-west-2
2023-08-26,RDS,14.24,A6011,eu-central-1
2023-08-26,EC2,120.95,A2945,eu-central-1
2023-08-26,CloudWatch,109.25,A7370,eu-central-1
2023-08-26,EC2,22.52,A3745,eu-central-1
2023-08-26,S3,170.3,A8144,us-west-2
2023-08-26,S3,80.41,A6421,us-west-2
2023-08-26,S3,24.63,A1168,us-east-1
2023-08-26,CloudWatch,68.7,A2082,us-east-1
2023-08-26,Lambda,167.81,A4317,us-east-1
2023-08-26,Lambda,42.44,A3390,us-west-2
2023-08-26,CloudWatch,20.41,A6424,eu-central-1
2023-08-26,Lambda,119.12,A3409,us-west-2
2023-08-26,Lambda,137.24,A9378,eu-central-1
2023-08-26,EC2,168.35,A4429,us-west-2
2023-08-27,S3,197.8,A3714,eu-central-1
2023-08-27,S3,196.69,A7778,eu-central-1
2023-08-27,EC2,168.65,A2434,us-east-1
2023-08-27,Lambda,117.42,A1955,us-east-1
2023-08-27,Lambda,159.31,A4859,us-west-2
2023-08-28,RDS,66.99,A6226,us-west-2
2023-08-28,CloudWatch,61.64,A9639,us-west-2
2023-08-28,CloudWatch,127.36,A3994,us-east-1
2023-08-28,Lambda,132.55,A2037,us-west-2
2023-08-28,S3,114.85,A9076,us-west-2
2023-08-28,RDS,65.55,A3114,us-west-2
2023-08-28,Lambda,150.81,A5772,us-west-2
2023-08-28,RDS,125.2,A1724,us-west-2
2023-08-29,S3,77.01,A7879,us-east-1
2023-08-29,CloudWatch,169.73,A7203,eu-central-1
2023-08-29,S3,131.36,A1421,us-east-1
2023-08-29,RDS,116.83,A2644,eu-central-1
2023-08-29,Lambda,198.56,A6835,us-west-2
2023-08-29,EC2,91.64,A9752,us-west-2
2023-08-29,Lambda,103.54,A8846,us-west-2
2023-08-29,S3,121.53,A4438,eu-central-1
2023-08-29,RDS,18.04,A4159,eu-central-1
2023-08-29,CloudWatch,134.06,A2163,us-west-2
2023-08-29,RDS,119.38,A8243,eu-central-1
2023-08-29,Lambda,98.74,A2575,us-west-2
2023-08-29,Lambda,84.1,A6023,eu-central-1
2023-08-29,Lambda,8.02,A2124,eu-central-1
2023-08-29,S3,42.68,A3915,eu-central-1
2023-08-30,Lambda,30.58,A1547,us-east-1
2023-08-30,Lambda,135.8,A1208,eu-central-1
2023-08-30,S3,170.82,A3229,eu-central-1
2023-08-30,EC2,149.15,A8678,us-west-2
2023-08-30,S3,47.45,A8367,eu-central-1
2023-08-30,EC2,86.58,A2617,eu-central-1
2023-08-30,Lambda,8.67,A2557,us-west-2
2023-08-30,CloudWatch,76.61,A2822,us-west-2
2023-08-30,RDS,136.49,A2475,eu-central-1
2023-08-31,EC2,171.72,A9142,eu-central-1
2023-08-31,EC2,43.87,A7022,us-west-2
2023-08-31,RDS,136.2,A6667,eu-central-1
2023-08-31,CloudWatch,157.83,A3587,eu-central-1
2023-08-31,RDS,148.33,A8858,us-west-2
2023-08-31,Lambda,155.65,A5749,eu-central-1
2023-09-01,S3,54.92,A8197,us-west-2
2023-09-01,S3,150.7,A5966,eu-central-1
2023-09-01,S3,75.33,A8762,eu-central-1
2023-09-01,S3,20.65,A4189,us-west-2
2023-09-01,RDS,100.83,A4282,us-west-2
2023-09-01,Lambda,155.17,A1390,us-west-2
2023-09-01,RDS,88.97,A1190,eu-central-1
2023-09-01,S3,78.22,A7527,us-east-1
2023-09-02,RDS,17.78,A8465,us-east-1
2023-09-02,S3,59.64,A6542,us-east-1
2023-09-02,EC2,54.81,A3503,eu-central-1
2023-09-02,EC2,126.71,A2617,us-west-2
2023-09-02,RDS,62.52,A1232,us-east-1
2023-09-02,S3,118.68,A8935,eu-central-1
2023-09-02,CloudWatch,102.73,A2275,us-east-1
2023-09-02,EC2,117.45,A4590,us-east-1
2023-09-02,Lambda,76.0,A5868,us-east-1
2023-09-02,S3,62.85,A8112,us-east-1
2023-09-03,S3,31.48,A9872,us-east-1
2023-09-03,RDS,108.75,A7132,eu-central-1
2023-09-03,RDS,199.04,A7938,eu-central-1
2023-09-03,CloudWatch,113.5,A8273,eu-central-1
2023-09-03,RDS,188.06,A2772,us-west-2
2023-09-03,RDS,184.68,A3025,us-east-1
2023-09-03,RDS,6.17,A5964,us-west-2
2023-09-03,EC2,80.3,A6495,us-east-1
2023-09-03,S3,10.98,A8863,eu-central-1
2023-09-03,S3,142.62,A4464,eu-central-1
2023-09-03,CloudWatch,26.69,A3520,us-east-1
2023-09-04,RDS,31.64,A6794,us-west-2
2023-09-04,CloudWatch,142.92,A2859,eu-central-1
2023-09-04,RDS,185.56,A9386,us-east-1
2023-09-04,Lambda,53.85,A2580,eu-central-1
2023-09-04,CloudWatch,86.39,A4277,us-east-1
2023-09-04,S3,153.68,A5953,us-east-1
2023-09-04,Lambda,64.38,A6781,eu-central-1
2023-09-05,CloudWatch,56.9,A5421,us-west-2
2023-09-05,EC2,13.87,A7091,us-east-1
2023-09-05,CloudWatch,50.07,A3809,us-west-2
2023-09-05,RDS,75.7,A1629,eu-central-1
2023-09-05,EC2,8.18,A5678,us-east-1
2023-09-05,EC2,67.91,A2770,us-west-2
2023-09-06,S3,183.35,A8602,us-east-1
2023-09-06,Lambda,152.7,A4753,us-east-1
2023-09-06,RDS,32.06,A3138,eu-central-1
2023-09-06,EC2,11.28,A7558,us-east-1
2023-09-06,S3,138.27,A9683,us-east-1
2023-09-06,S3,15.99,A9388,us-east-1
2023-09-06,S3,26.36,A4301,eu-central-1
2023-09-06,EC2,129.23,A7930,eu-central-1
2023-09-07,EC2,166.15,A9657,us-west-2
2023-09-07,RDS,93.4,A5220,us-east-1
2023-09-07,RDS,114.25,A7715,eu-central-1
2023-09-07,Lambda,150.92,A2188,us-east-1
2023-09-07,RDS,197.51,A2295,eu-central-1
2023-09-07,RDS,166.69,A3385,eu-central-1
2023-09-07,Lambda,97.06,A1506,eu-central-1
2023-09-07,CloudWatch,128.41,A5514,us-west-2
2023-09-07,EC2,150.74,A9203,us-west-2
2023-09-07,S3,120.56,A8893,us-east-1
2023-09-07,RDS,5.24,A7850,us-west-2
2023-09-07,Lambda,155.2,A3038,us-west-2
2023-09-08,CloudWatch,49.48,A2105,eu-central-1
2023-09-08,Lambda,147.59,A2345,us-east-1
2023-09-08,S3,10.35,A8341,eu-central-1
2023-09-08,EC2,118.45,A7468,us-east-1
2023-09-08,Lambda,189.15,A8608,eu-central-1
2023-09-08,RDS,171.05,A6491,eu-central-1
2023-09-08,Lambda,150.52,A9297,us-west-2
2023-09-08,EC2,194.18,A6605,us-east-1
2023-09-08,CloudWatch,30.74,A6458,eu-central-1
2023-09-08,S3,139.56,A7352,us-east-1
2023-09-08,S3,167.9,A1405,us-east-1
2023-09-09,EC2,179.85,A5494,us-west-2
2023-09-09,RDS,90.88,A1802,eu-central-1
2023-09-09,EC2,25.39,A2333,us-west-2
2023-09-09,S3,44.59,A1906,eu-central-1
2023-09-09,Lambda,32.04,A6012,eu-central-1
2023-09-09,Lambda,80.05,A8886,eu-central-1
2023-09-09,EC2,164.95,A9391,us-east-1
2023-09-09,RDS,192.83,A4117,us-west-2
2023-09-09,S3,66.0,A5595,us-east-1
2023-09-09,EC2,116.03,A6811,us-east-1
2023-09-09,Lambda,80.09,A4255,us-east-1
2023-09-09,Lambda,34.03,A4297,eu-central-1
2023-09-09,CloudWatch,169.46,A1041,eu-central-1
2023-09-09,S3,129.96,A7383,eu-central-1
2023-09-09,RDS,108.29,A3006,us-west-2
2023-09-10,Lambda,31.69,A6471,us-west-2
2023-09-10,EC2,10.4,A1038,us-west-2
2023-09-10,RDS,77.82,A1977,eu-central-1
2023-09-10,Lambda,185.05,A4090,us-west-2
2023-09-10,S3,120.98,A7305,us-east-1
2023-09-10,EC2,107.68,A8257,us-east-1
2023-09-10,S3,168.1,A2750,us-east-1
2023-09-10,RDS,45.84,A8274,us-east-1
2023-09-10,CloudWatch,114.55,A6214,us-east-1
2023-09-10,CloudWatch,29.9,A4814,us-east-1
2023-09-10,S3,148.03,A4509,eu-central-1
2023-09-10,EC2,93.65,A1761,us-east-1
2023-09-11,CloudWatch,43.76,A2304,us-east-1
2023-09-11,CloudWatch,19.12,A8580,eu-central-1
2023-09-11,S3,37.63,A1646,us-east-1
2023-09-11,S3,140.71,A7782,eu-central-1
2023-09-11,RDS,162.04,A6007,us-west-2
2023-09-11,EC2,110.94,A2463,us-east-1
2023-09-11,CloudWatch,11.44,A5119,eu-central-1
2023-09-11,RDS,137.84,A9461,eu-central-1
2023-09-11,RDS,7.58,A1198,us-west-2
2023-09-12,EC2,183.76,A8232,us-west-2
2023-09-12,CloudWatch,172.87,A4121,us-east-1
2023-09-12,Lambda,124.24,A8858,us-east-1
2023-09-12,S3,127.53,A8495,us-west-2
2023-09-12,Lambda,171.71,A6150,us-west-2
2023-09-12,S3,70.83,A2405,us-west-2
2023-09-12,RDS,53.92,A4550,eu-central-1
2023-09-12,S3,133.16,A8856,us-west-2
2023-09-12,Lambda,62.98,A4654,eu-central-1
2023-09-12,CloudWatch,84.03,A8553,us-east-1
2023-09-12,CloudWatch,151.9,A2934,eu-central-1
2023-09-12,S3,162.55,A3442,eu-central-1
2023-09-12,EC2,91.83,A9402,us-east-1
2023-09-12,RDS,90.53,A7128,us-east-1
2023-09-13,S3,142.16,A9776,us-east-1
2023-09-13,Lambda,163.89,A9409,eu-central-1
2023-09-13,RDS,149.15,A9323,us-east-1
2023-09-13,S3,82.76,A4996,us-west-2
2023-09-13,RDS,5.9,A4126,us-east-1
2023-09-14,S3,83.92,A3279,eu-central-1
2023-09-14,CloudWatch,90.05,A5489,eu-central-1
2023-09-14,RDS,24.45,A2150,us-east-1
2023-09-14,CloudWatch,61.98,A6998,us-east-1
2023-09-14,RDS,50.99,A5869,us-east-1
2023-09-14,Lambda,115.95,A4964,eu-central-1
2023-09-14,CloudWatch,100.86,A6169,us-west-2
2023-09-15,S3,187.89,A1895,eu-central-1
2023-09-15,S3,127.54,A5711,us-east-1
2023-09-15,S3,131.57,A9424,eu-central-1
2023-09-15,EC2,32.22,A6597,us-east-1
2023-09-15,CloudWatch,165.47,A8700,eu-central-1
2023-09-15,RDS,141.37,A9521,us-east-1
2023-09-15,Lambda,150.88,A4321,eu-central-1
2023-09-15,RDS,27.01,A4297,us-east-1
2023-09-16,Lambda,135.83,A1352,us-east-1
2023-09-16,CloudWatch,104.11,A9375,us-west-2
2023-09-16,S3,11.7,A8991,us-east-1
2023-09-16,RDS,136.88,A3399,eu-central-1
2023-09-16,CloudWatch,100.38,A4839,us-west-2
2023-09-16,RDS,37.35,A2309,us-east-1
2023-09-16,RDS,118.85,A9766,eu-central-1
2023-09-16,Lambda,176.51,A2667,us-west-2
2023-09-16,CloudWatch,29.37,A7239,us-west-2
2023-09-17,CloudWatch,5.98,A1037,us-west-2
2023-09-17,RDS,136.13,A2019,us-west-2
2023-09-17,Lambda,137.26,A3414,us-east-1
2023-09-17,RDS,121.62,A5599,us-west-2
2023-09-17,CloudWatch,40.69,A3460,eu-central-1
2023-09-17,S3,164.39,A4873,eu-central-1
2023-09-17,S3,11.4,A6636,us-west-2
2023-09-17,RDS,116.51,A6582,us-west-2
2023-09-17,CloudWatch,149.3,A1689,us-east-1
2023-09-17,Lambda,192.08,A1338,eu-central-1
2023-09-18,CloudWatch,148.39,A8097,us-west-2
2023-09-18,CloudWatch,79.89,A3186,us-west-2
2023-09-18,S3,8.12,A5678,eu-central-1
2023-09-18,Lambda,79.91,A4659,us-west-2
2023-09-18,Lambda,93.65,A3150,us-east-1
2023-09-18,RDS,154.02,A4054,us-west-2
2023-09-18,CloudWatch,128.21,A9884,us-east-1
2023-09-19,S3,159.78,A7374,eu-central-1
2023-09-19,Lambda,59.1,A9827,eu-central-1
2023-09-19,S3,50.81,A5168,us-west-2
2023-09-19,Lambda,92.97,A5813,eu-central-1
2023-09-19,CloudWatch,6.99,A6382,eu-central-1
2023-09-19,CloudWatch,105.96,A4462,us-east-1
2023-09-19,Lambda,146.94,A2270,us-east-1
2023-09-19,S3,150.24,A7404,us-west-2
2023-09-19,CloudWatch,150.16,A7100,us-west-2
2023-09-19,RDS,91.76,A9186,us-west-2
2023-09-19,CloudWatch,95.67,A9599,eu-central-1
2023-09-19,Lambda,83.94,A9372,us-east-1
2023-09-19,CloudWatch,9.99,A6683,us-west-2
2023-09-19,RDS,27.76,A7242,us-west-2
2023-09-20,S3,165.94,A8735,us-west-2
2023-09-20,Lambda,160.02,A1529,eu-central-1
2023-09-20,CloudWatch,192.69,A1809,eu-central-1
2023-09-20,RDS,198.21,A4071,us-west-2
2023-09-20,EC2,99.54,A6421,us-west-2
2023-09-20,EC2,8.27,A8286,us-west-2
2023-09-20,Lambda,121.86,A9575,us-east-1
2023-09-20,Lambda,99.16,A2421,us-east-1
2023-09-21,CloudWatch,199.71,A6863,us-east-1
2023-09-21,EC2,175.1,A5694,us-east-1
2023-09-21,CloudWatch,29.69,A5415,us-east-1
2023-09-21,RDS,108.54,A2157,eu-central-1
2023-09-21,RDS,166.48,A8802,us-west-2
2023-09-21,S3,151.13,A9621,eu-central-1
2023-09-21,EC2,65.56,A3545,us-west-2
2023-09-21,Lambda,62.95,A7752,eu-central-1
2023-09-21,S3,158.81,A4040,us-west-2
2023-09-21,RDS,48.37,A4837,us-west-2
2023-09-21,RDS,101.92,A8733,us-east-1
2023-09-21,Lambda,34.56,A7945,us-west-2
2023-09-21,S3,97.21,A5832,us-east-1
2023-09-22,RDS,176.6,A5200,eu-central-1
2023-09-22,CloudWatch,130.37,A3718,us-east-1
2023-09-22,Lambda,133.91,A1029,eu-central-1
2023-09-22,RDS,107.71,A1175,us-west-2
2023-09-22,EC2,83.47,A5507,eu-central-1
2023-09-22,RDS,123.58,A7068,us-east-1
2023-09-22,RDS,162.5,A2288,eu-central-1
2023-09-23,S3,40.94,A6674,eu-central-1
2023-09-23,Lambda,50.55,A9253,us-east-1
2023-09-23,S3,146.26,A4719,us-west-2
2023-09-23,S3,153.02,A4068,eu-central-1
2023-09-23,CloudWatch,120.77,A3865,us-east-1
2023-09-24,Lambda,26.2,A8997,us-west-2
2023-09-24,Lambda,48.74,A5753,eu-central-1
2023-09-24,RDS,63.27,A3700,eu-central-1
2023-09-24,CloudWatch,146.84,A1767,us-west-2
2023-09-24,S3,95.66,A3117,us-west-2
2023-09-24,Lambda,115.56,A4585,us-west-2
2023-09-24,Lambda,39.04,A5556,us-west-2
2023-09-24,RDS,118.72,A8181,us-east-1
2023-09-24,EC2,196.07,A7508,eu-central-1
2023-09-24,CloudWatch,49.18,A4885,us-west-2
2023-09-24,Lambda,95.95,A8889,us-east-1
2023-09-25,RDS,75.26,A9086,eu-central-1
2023-09-25,S3,120.16,A6222,us-west-2
2023-09-25,EC2,104.92,A2629,us-west-2
2023-09-25,RDS,26.58,A4310,us-west-2
2023-09-25,EC2,87.32,A4906,us-east-1
2023-09-25,EC2,102.67,A3113,eu-central-1
2023-09-25,RDS,6.49,A1660,us-west-2
